Date,Open,High,Low,Close,Volume
2018-01-01,65.0,65.0,60.13,63.32,242000
2018-01-02,62.0,66.48,61.8,66.48,819000
2018-01-03,68.0,69.5,65.0,65.95,801000
2018-01-04,66.6,68.5,65.0,67.33,475500
2018-01-05,67.98,69.05,67.7,68.57,789000
2018-01-08,69.05,69.35,67.0,67.63,345500
2018-01-09,67.9,71.01,64.55,69.78,554500
2018-01-10,70.45,72.3,69.0,71.49,703500
2018-01-11,71.5,72.0,68.71,69.45,642500
2018-01-12,68.55,68.94,65.98,66.41,488000
2018-01-15,65.0,65.89,63.5,64.02,103000
2018-01-16,65.0,67.22,65.0,66.89,1087500
2018-01-17,66.0,67.26,66.0,66.67,209000
2018-01-18,68.0,69.5,66.0,67.68,246500
2018-01-19,68.02,70.5,67.55,69.83,429500
2018-01-22,69.85,73.32,69.6,73.32,380000
2018-01-23,74.5,76.98,74.49,76.96,3578000
2018-01-24,80.0,80.0,78.0,79.3,1585000
2018-01-25,79.0,79.0,76.0,77.95,239000
2018-01-26,77.8,78.5,75.55,77.26,432500
2018-01-29,77.0,77.0,73.65,74.51,242500
2018-01-30,76.54,76.54,73.16,74.81,459500
2018-01-31,75.7,76.3,74.5,75.43,885500
2018-02-01,76.74,79.2,75.5,79.2,2145000
2018-02-02,79.95,80.25,75.24,75.52,1112500
2018-02-06,72.75,73.99,72.03,72.86,606500
2018-02-07,73.5,74.5,73.3,73.35,435000
2018-02-08,73.5,73.7,71.27,72.21,408000
2018-02-09,71.1,71.7,70.0,70.55,617500
2018-02-12,70.95,71.05,69.62,70.32,251000
2018-02-13,70.51,71.95,70.5,70.82,238000
2018-02-14,70.5,71.79,69.55,70.0,410500
2018-02-15,70.0,72.0,69.4,69.6,232000
2018-02-16,68.52,70.5,68.52,70.0,1136000
2018-02-19,70.4,70.45,69.25,69.29,650000
2018-02-20,70.0,70.0,67.77,68.36,894000
2018-02-21,69.0,69.0,64.95,64.95,617000
2018-02-22,63.02,65.9,62.25,65.01,754500
2018-02-23,65.01,66.44,63.4,63.76,262500
2018-02-26,64.0,64.75,63.1,64.2,93500
2018-02-27,64.0,65.3,63.5,64.14,175500
2018-02-28,64.8,65.5,64.15,65.3,72500
2018-03-01,66.0,68.56,66.0,68.56,254000
2018-03-02,69.0,71.98,69.0,71.98,1171000
2018-03-05,72.7,72.9,70.15,72.28,195500
2018-03-06,72.5,75.89,72.1,72.65,486500
2018-03-07,72.7,72.7,70.7,70.83,268000
2018-03-08,70.05,71.61,69.75,70.44,121500
