Date,Open,High,Low,Close,Volume
2018-01-01,141.9,145.5,139.99,143.12,26500
2018-01-02,143.25,150.27,143.25,150.27,316700
2018-01-03,152.0,155.99,144.01,145.68,247100
2018-01-04,145.5,148.9,141.0,142.41,226200
2018-01-05,143.25,146.0,142.51,143.77,146100
2018-01-08,144.9,150.0,142.8,148.19,118700
2018-01-09,145.5,150.0,144.0,147.96,74800
2018-01-10,148.5,150.5,147.1,148.68,213900
2018-01-11,148.68,152.05,144.05,150.96,241300
2018-01-12,150.05,150.1,147.0,147.66,81900
2018-01-15,146.0,146.25,143.0,144.72,54100
2018-01-16,143.0,151.95,142.5,147.56,151900
2018-01-17,148.0,151.5,146.25,150.87,47300
2018-01-18,152.0,158.41,152.0,157.71,369100
2018-01-19,155.2,162.0,155.1,159.45,170200
2018-01-22,161.9,166.97,160.5,166.2,96200
2018-01-23,168.0,169.0,161.0,165.15,182200
2018-01-24,167.99,173.4,166.1,172.98,196500
2018-01-25,174.0,174.0,167.0,168.34,78600
2018-01-26,167.05,170.48,165.81,168.3,32500
2018-01-29,169.44,169.45,165.0,166.0,24800
2018-01-30,166.5,168.0,163.54,163.77,19100
2018-01-31,164.95,167.9,164.0,166.44,209300
2018-02-01,164.02,169.99,164.02,165.71,234100
2018-02-02,166.5,166.5,161.55,162.52,27800
2018-02-06,159.99,159.99,154.4,157.6,60500
2018-02-07,160.0,160.15,157.55,157.79,24200
2018-02-08,158.0,158.0,151.0,152.11,54900
2018-02-09,150.01,154.91,148.8,149.55,70100
2018-02-12,150.0,152.0,145.1,148.22,53600
2018-02-13,149.0,153.0,146.0,151.28,58100
2018-02-14,149.3,150.33,145.66,146.04,200200
2018-02-15,148.0,148.9,143.87,145.63,83800
2018-02-16,142.35,148.82,142.26,148.06,23500
2018-02-19,148.0,149.99,146.5,148.0,27600
2018-02-20,149.89,149.89,145.0,145.86,70700
2018-02-21,146.99,146.99,145.0,146.59,56700
2018-02-22,145.5,146.9,145.0,146.01,296400
2018-02-23,147.0,148.0,142.0,143.01,81100
2018-02-26,145.67,146.0,141.7,142.12,28400
2018-02-27,142.0,144.89,141.9,142.77,62000
2018-02-28,142.51,145.0,142.51,144.33,436900
2018-03-01,144.99,151.54,144.8,151.54,687200
2018-03-02,154.89,159.11,153.5,158.49,365000
2018-03-05,160.0,160.55,154.0,155.9,244700
2018-03-06,156.0,163.69,155.01,156.06,479700
2018-03-07,157.99,161.84,154.0,158.83,216900
2018-03-08,158.0,162.9,155.12,157.74,93200
2018-03-09,157.0,162.48,155.25,155.84,54500
2018-03-12,157.0,160.0,154.5,158.41,446800
2018-03-13,159.75,162.0,157.0,160.92,228200
2018-03-14,160.0,162.7,158.76,160.2,99500
2018-03-15,160.0,162.0,160.0,160.29,73800
2018-03-16,159.95,160.0,157.31,157.51,106500
2018-03-19,159.0,162.5,155.61,156.09,266200
2018-03-20,156.8,158.0,153.5,155.45,286000
2018-03-21,158.0,158.0,154.0,154.16,73600
2018-03-22,155.0,161.86,154.11,161.06,243300
2018-03-26,161.8,162.85,158.7,161.93,142300
2018-03-27,161.5,164.85,158.1,159.62,61400
2018-03-28,161.0,162.5,158.12,161.33,114900
2018-03-29,162.0,163.99,161.0,162.54,188900
2018-03-30,160.6,162.54,160.0,160.49,82300
2018-04-02,162.5,168.5,162.5,167.66,259800
2018-04-03,167.66,170.0,164.01,166.06,73800
2018-04-04,166.0,169.25,163.0,163.87,49000
2018-04-05,164.1,167.0,164.1,164.85,39400
2018-04-06,165.0,169.0,163.0,163.77,92900
2018-04-09,166.5,166.5,163.5,163.86,23200
2018-04-10,164.0,165.97,162.55,164.16,52200
2018-04-11,165.0,166.0,165.0,165.09,100300
2018-04-12,164.5,164.5,163.0,163.39,215100
2018-04-13,161.51,164.48,160.0,160.99,49900
2018-04-16,161.0,161.0,157.0,159.82,31800
2018-04-17,159.0,160.0,155.0,157.3,82700
2018-04-18,158.75,159.99,157.0,157.01,192200
2018-04-19,157.0,158.0,155.5,156.92,37900
2018-04-20,156.0,157.0,155.05,155.79,28400
2018-04-23,155.01,160.0,154.3,155.87,178800
2018-04-24,156.0,157.95,154.5,155.23,83900
2018-04-25,154.25,155.99,152.0,152.55,52800
2018-04-26,152.65,152.65,150.5,152.0,39700
2018-04-27,150.1,153.9,150.0,150.55,82600
2018-04-30,151.0,151.0,146.25,148.23,116000
2018-05-02,149.9,149.9,145.5,146.54,191100
2018-05-03,147.0,148.49,144.66,145.25,33900
2018-05-04,144.05,145.0,143.75,143.75,14700
2018-05-07,144.0,145.0,141.5,142.05,131500
2018-05-08,142.0,144.39,140.25,140.9,37500
2018-05-09,140.1,140.1,136.0,139.75,79100
2018-05-10,141.95,146.73,139.5,146.71,62400
2018-05-11,148.98,149.0,144.0,144.33,162300
2018-05-14,143.0,143.0,137.12,138.05,70200
2018-05-15,140.0,141.0,136.0,139.57,161700
2018-05-16,139.0,139.0,135.51,136.83,64600
2018-05-17,136.74,136.75,134.85,135.51,190200
2018-05-18,134.55,135.45,134.5,134.68,33900
2018-05-21,135.0,137.0,132.0,132.46,26700
2018-05-22,134.66,136.95,132.75,135.91,121500
2018-05-23,135.3,136.89,135.0,136.75,55800
2018-05-24,138.0,138.2,136.0,136.36,99100
2018-05-25,135.2,136.5,135.2,136.08,3900
2018-05-28,136.0,137.4,135.0,136.29,62400
2018-05-29,136.29,138.0,135.25,136.51,72200
2018-05-30,136.5,137.0,136.01,136.6,84000
2018-05-31,136.5,137.2,136.0,137.0,70700
2018-06-01,136.5,137.1,134.0,135.67,12400
2018-06-04,135.95,136.2,135.95,136.2,800
2018-06-05,136.2,139.0,135.01,137.43,90500
2018-06-06,139.89,139.89,138.0,138.75,16900
2018-06-07,137.98,138.8,137.0,137.25,61500
2018-06-11,135.27,135.27,132.5,132.74,9800
2018-06-12,132.74,132.75,130.5,130.96,86100
2018-06-13,131.0,132.0,129.0,130.4,69800
2018-06-14,130.4,130.5,128.0,130.41,18600
2018-06-19,130.0,130.0,129.0,129.5,3200
2018-06-20,129.0,129.0,125.01,125.53,98200
2018-06-21,128.2,128.2,123.0,124.01,23900
2018-06-22,125.0,125.6,123.5,123.5,11200
2018-06-25,120.01,123.48,119.1,119.9,82100
2018-06-26,121.95,124.9,119.95,120.82,238400
2018-06-27,126.0,126.0,120.0,122.5,170300
2018-06-28,121.51,128.0,121.5,124.23,117700
2018-06-29,127.75,127.75,121.0,123.07,42400
2018-07-02,123.0,124.8,118.11,120.02,204400
2018-07-03,122.5,122.5,117.13,117.62,138100
2018-07-04,117.51,117.51,111.74,111.96,168600
2018-07-05,111.5,116.52,110.05,112.69,94100
2018-07-06,112.8,114.94,109.56,110.76,100300
2018-07-09,111.0,112.0,105.5,106.21,57500
2018-07-10,104.06,107.2,102.1,106.03,137600
2018-07-11,106.0,111.27,105.0,106.51,103000
2018-07-12,104.01,107.5,104.0,106.85,22600
2018-07-13,108.0,108.5,101.55,105.45,124800
2018-07-16,103.0,105.0,103.0,103.33,25000
2018-07-17,105.0,108.45,100.05,107.07,311100
2018-07-18,108.27,112.42,108.27,112.42,110800
2018-07-19,115.0,117.97,115.0,116.73,342400
2018-07-20,112.5,117.0,112.5,114.77,128300
2018-07-23,113.25,113.25,110.0,111.02,27100
2018-07-24,113.0,116.57,112.51,116.14,137500
2018-07-26,121.35,121.94,119.0,121.94,141900
2018-07-27,124.0,128.03,124.0,128.03,124500
2018-07-30,130.01,134.43,130.01,134.43,378200
2018-07-31,135.99,138.0,127.72,129.1,425300
2018-08-01,130.0,131.97,125.0,129.76,406900
2018-08-02,130.29,131.99,125.0,125.26,213100
2018-08-03,125.0,126.1,123.0,124.16,83000
2018-08-06,123.0,127.89,123.0,126.93,243100
2018-08-07,128.0,133.27,126.5,132.28,268300
2018-08-08,131.0,135.0,131.0,132.53,90700
2018-08-09,130.05,134.9,130.05,131.94,265500
2018-08-10,132.8,134.94,131.0,131.73,372200
2018-08-13,131.6,131.6,129.1,129.91,51700
2018-08-15,129.9,134.0,129.01,130.07,80500
2018-08-16,128.25,130.0,126.25,129.19,51400
2018-08-17,130.19,134.0,129.3,132.15,152200
2018-08-20,134.0,134.0,130.75,131.36,86600
2018-08-24,131.3,131.47,129.0,129.83,52600
2018-08-27,130.95,130.95,128.5,128.99,28500
2018-08-28,128.5,128.9,127.51,128.06,22600
2018-08-29,127.1,127.21,125.3,126.51,22100
2018-08-30,126.0,128.0,123.55,125.09,45400
2018-08-31,125.12,126.0,124.9,125.62,3400
2018-09-03,124.01,124.01,119.34,122.01,40800
2018-09-04,123.0,128.0,123.0,127.04,59700
2018-09-05,126.5,127.0,121.5,124.13,10000
2018-09-06,122.2,123.99,120.0,120.71,53300
2018-09-07,122.5,123.0,117.0,118.15,30400
2018-09-10,117.0,118.11,117.0,117.99,14200
2018-09-11,118.0,122.0,117.0,118.81,23000
2018-09-12,119.0,119.0,118.0,118.0,6100
2018-09-13,119.49,120.1,119.0,119.88,4600
2018-09-14,120.95,123.49,120.95,122.61,59500
2018-09-17,120.52,123.99,116.51,118.09,33800
2018-09-18,118.0,123.99,118.0,123.99,38200
2018-09-19,125.98,130.18,125.0,130.18,483700
2018-09-24,132.0,133.9,126.0,126.46,313700
2018-09-25,127.5,128.89,123.0,126.43,265000
2018-09-26,127.77,128.0,125.0,126.94,118000
2018-09-27,127.0,127.5,124.0,125.18,64300
2018-09-28,125.99,129.0,124.0,125.14,129900
2018-10-01,123.5,125.5,123.31,125.08,25200
2018-10-02,126.4,128.0,125.0,127.69,95600
2018-10-03,126.01,128.0,125.1,126.05,48400
2018-10-04,126.0,126.1,122.05,122.53,62100
2018-10-05,122.0,122.1,117.0,119.62,165200
2018-10-08,119.8,120.0,114.01,114.1,137600
2018-10-09,118.9,119.0,112.0,114.34,122700
2018-10-10,113.2,119.0,111.5,117.78,78000
2018-10-11,117.1,123.0,114.0,115.52,197900
2018-10-12,117.0,119.8,111.0,112.87,266000
2018-10-15,109.0,113.9,108.0,110.06,211300
2018-10-16,80.0,82.0,78.0,78.62,187000
2018-10-17,78.85,82.55,78.85,81.7,159400
2018-10-18,82.05,83.0,79.5,80.03,191200
2018-10-19,79.51,84.03,79.0,84.03,171400
2018-10-22,85.5,88.23,85.48,87.71,170300
2018-10-23,87.8,87.99,84.0,84.25,58300
2018-10-24,87.98,88.46,87.89,88.46,25600
2018-10-25,92.88,92.88,91.0,92.88,253700
2018-10-26,91.25,97.52,89.95,97.52,304300
2018-10-29,99.75,102.39,99.75,102.39,402100
2018-10-30,102.44,107.39,98.25,107.08,773400
2018-10-31,107.0,110.0,104.51,107.82,249900
2018-11-01,107.49,110.0,106.0,109.03,149200
2018-11-02,109.0,113.5,108.25,109.81,341800
2018-11-05,109.9,111.0,104.32,104.32,159000
2018-11-06,102.0,104.0,99.99,100.02,295400
2018-11-07,103.99,104.99,101.1,103.58,420000
2018-11-08,101.7,104.0,100.5,100.84,103200
2018-11-09,101.0,103.49,99.35,100.74,246100
2018-11-12,102.0,102.74,99.0,99.93,170200
2018-11-13,99.9,99.9,97.0,98.46,110700
2018-11-14,98.2,103.25,97.5,100.18,264600
2018-11-15,100.25,102.5,100.25,101.35,88400
2018-11-16,101.01,104.2,101.01,102.18,72500
2018-11-19,102.5,102.5,100.0,101.59,47300
2018-11-20,101.0,102.98,100.15,102.04,32700
2018-11-22,101.26,103.25,100.2,100.85,61200
2018-11-23,101.0,103.55,100.0,102.93,110300
2018-11-26,104.48,104.48,100.0,100.53,131600
2018-11-27,100.0,101.0,97.15,100.36,69000
2018-11-28,98.0,101.08,97.52,100.29,53800
2018-11-29,100.5,101.85,98.0,99.83,119800
2018-11-30,100.0,100.0,94.84,94.84,153200
2018-12-03,90.1,90.1,90.1,90.1,7200
2018-12-04,85.6,94.0,85.6,89.21,340400
2018-12-05,91.98,91.99,86.2,88.33,202900
2018-12-06,87.02,89.9,86.0,86.95,171900
2018-12-07,88.88,90.0,82.61,88.18,639600
2018-12-10,89.9,90.75,88.1,89.17,174400
2018-12-11,88.2,91.14,87.5,88.41,62100
2018-12-12,86.4,88.95,86.4,86.66,109000
2018-12-13,88.5,88.5,86.5,86.98,103300
2018-12-14,87.0,88.5,85.0,87.4,152800
2018-12-17,85.66,87.3,85.65,86.5,70800
2018-12-18,87.0,88.0,85.0,86.3,134900
2018-12-19,86.99,87.49,83.0,85.91,95300
2018-12-20,86.0,88.9,85.6,87.31,62800
2018-12-21,86.0,89.9,85.65,87.71,36900
2018-12-24,87.99,89.35,86.1,88.17,73800
2018-12-26,88.0,89.35,86.52,89.08,84800
