Date,Open,High,Low,Close,Volume
2018-01-01,185.0,190.5,183.0,190.06,371100
2018-01-02,189.99,197.01,189.0,195.49,1944700
2018-01-03,195.5,197.99,194.06,196.08,396500
2018-01-04,195.5,205.88,195.5,204.48,2886700
2018-01-05,201.5,212.0,201.5,210.42,2480200
2018-01-08,209.5,216.85,209.5,215.01,2047900
2018-01-09,211.5,214.0,205.99,210.38,1361700
2018-01-10,209.02,219.0,209.0,215.16,1570300
2018-01-11,215.0,216.98,209.6,213.91,3043100
2018-01-12,213.0,213.5,209.01,211.48,5063200
2018-01-15,210.01,210.75,205.5,206.56,1184700
2018-01-16,205.01,209.99,205.01,208.42,1498400
2018-01-17,208.0,210.5,206.01,209.83,1009500
2018-01-18,211.0,215.5,204.0,209.97,4103500
2018-01-19,210.5,214.5,208.55,213.89,1013300
2018-01-22,212.01,216.4,210.52,213.8,610400
2018-01-23,213.0,213.5,208.0,212.18,1045500
2018-01-24,212.6,214.88,209.11,213.14,2822800
2018-01-25,212.11,213.75,210.21,210.62,367400
2018-01-26,210.0,210.99,202.0,203.17,656300
2018-01-29,208.03,211.5,206.48,208.75,1428400
2018-01-30,208.07,209.7,199.5,201.95,954400
2018-01-31,201.99,203.5,192.1,193.63,3387500
2018-02-01,193.0,195.4,190.25,190.82,1526300
2018-02-02,190.97,194.78,188.98,190.17,1405100
2018-02-06,189.87,189.95,185.94,189.51,1263100
2018-02-07,190.5,195.0,190.5,194.24,1311100
2018-02-08,194.45,197.5,192.0,192.22,332100
2018-02-09,191.5,197.5,189.0,196.34,708400
2018-02-12,196.0,197.0,188.52,189.59,544800
2018-02-13,190.9,194.0,189.55,193.45,921600
2018-02-14,192.1,197.5,191.6,196.97,849800
2018-02-15,197.0,197.5,195.11,197.2,358000
2018-02-16,197.15,206.0,196.5,203.55,926600
2018-02-19,203.11,205.0,201.5,202.34,323700
2018-02-20,202.97,203.95,198.03,200.72,1245000
2018-02-21,201.9,202.5,191.95,192.73,3105900
2018-02-22,189.0,200.0,185.95,198.07,2633100
2018-02-23,198.25,200.01,193.0,196.91,903600
2018-02-26,197.0,199.0,193.35,194.39,600100
2018-02-27,194.0,194.0,187.11,190.71,1289400
2018-02-28,191.0,194.89,188.02,188.66,2174400
2018-03-01,188.71,191.05,187.13,188.81,838600
2018-03-02,188.99,190.0,187.01,189.37,468400
2018-03-05,189.5,190.01,187.65,188.17,523100
2018-03-06,187.99,189.89,187.99,188.47,374500
2018-03-07,188.95,192.0,188.01,190.22,344700
2018-03-08,190.23,190.7,187.06,189.62,461100
2018-03-09,189.0,189.9,188.11,189.06,687500
2018-03-12,188.5,193.9,188.5,192.35,1025400
2018-03-13,192.5,194.5,191.8,193.44,1027000
2018-03-14,193.02,193.97,191.75,193.15,1379600
2018-03-15,192.2,192.5,190.12,190.77,188400
2018-03-16,190.77,191.01,188.0,188.93,756900
2018-03-19,188.5,190.2,187.0,188.86,350700
2018-03-20,188.12,198.3,188.12,197.79,2525200
2018-03-21,195.79,199.01,194.2,196.82,1052300
2018-03-22,196.82,198.99,195.25,198.24,740700
2018-03-26,195.52,203.5,195.0,201.87,698000
2018-03-27,201.0,203.75,199.06,202.62,622300
2018-03-28,201.01,203.0,200.56,201.78,1727400
2018-03-29,201.05,206.5,200.5,205.82,727800
2018-03-30,207.49,210.49,206.0,208.89,717000
