Ticker,Model,Target,MAE,MAPE,Horizon,Directional_Accuracy_%,Improvement_over_Naive_%
PSO,LSTM,Target_Close,9.52,4.03,5,59.26,4.83
PSO,Random Forest,Target_Close,9.81,4.36,5,51.22,-0.35
PSO,XGBoost,Target_Close,10.29,4.52,5,46.34,-5.24
PSO,GRU,Target_Open,8.19,3.65,5,59.72,8.66
PSO,Linear Regression,Target_Open,8.12,3.64,5,56.91,7.7
PSO,LSTM,Target_Open,8.88,3.81,5,59.26,1.04
PSO,Random Forest,Target_Open,8.84,3.94,5,52.44,-0.59
PSO,XGBoost,Target_Open,8.85,3.91,5,47.15,-0.61
SYS,Linear Regression,Target_Close,14.08,3.04,5,55.28,2.56
SYS,LSTM,Target_Close,14.73,3.14,5,61.57,2.2
SYS,XGBoost,Target_Close,14.14,3.07,5,58.13,2.19
SYS,Random Forest,Target_Close,14.21,3.08,5,58.13,1.7
SYS,GRU,Target_Close,15.06,3.2,5,54.63,-0.01
SYS,Linear Regression,Target_Open,13.36,2.83,5,58.54,1.75
SYS,LSTM,Target_Open,14.24,2.99,5,55.56,0.82
SYS,Random Forest,Target_Open,13.51,2.87,5,55.69,0.62
SYS,XGBoost,Target_Open,13.57,2.89,5,48.78,0.15
SYS,GRU,Target_Open,14.45,3.05,5,59.72,-0.65
TRG,Random Forest,Target_Close,3.08,4.95,5,51.22,1.43
TRG,XGBoost,Target_Close,3.1,4.98,5,56.91,0.78
TRG,Linear Regression,Target_Close,3.14,5.06,5,55.69,-0.42
TRG,LSTM,Target_Close,3.12,5.15,5,52.78,-1.11
TRG,GRU,Target_Close,3.17,5.3,5,56.02,-2.89
TRG,Random Forest,Target_Open,2.8,4.5,5,52.44,0.43
TRG,Linear Regression,Target_Open,2.83,4.56,5,53.25,-0.54
TRG,XGBoost,Target_Open,2.83,4.56,5,52.85,-0.7
TRG,LSTM,Target_Open,2.89,4.75,5,44.91,-3.3
TRG,GRU,Target_Open,2.92,4.79,5,59.26,-4.32
UBL,Random Forest,Target_Close,7.68,2.97,5,61.38,3.35
UBL,GRU,Target_Close,8.43,3.21,5,62.04,2.43
UBL,LSTM,Target_Close,8.54,3.24,5,61.11,1.2
UBL,XGBoost,Target_Close,7.9,3.08,5,53.66,0.56
UBL,Linear Regression,Target_Close,8.01,3.09,5,52.03,-0.85
UBL,Random Forest,Target_Open,6.85,2.64,5,63.82,4.98
UBL,LSTM,Target_Open,7.53,2.83,5,65.74,4.74
UBL,XGBoost,Target_Open,6.99,2.7,5,58.13,3.1
UBL,Linear Regression,Target_Open,7.05,2.71,5,59.35,2.21
UBL,GRU,Target_Open,8.03,3.02,5,64.81,-1.56
UNITY,Linear Regression,Target_Close,1.19,4.28,5,56.1,0.22
UNITY,LSTM,Target_Close,1.21,4.17,5,44.91,-2.32
UNITY,GRU,Target_Close,1.31,4.47,5,55.09,-10.26
UNITY,Random Forest,Target_Close,1.34,4.86,5,43.9,-12.8
UNITY,XGBoost,Target_Close,1.35,4.86,5,47.15,-13.72
UNITY,Linear Regression,Target_Open,1.1,3.97,5,55.28,-0.46
UNITY,LSTM,Target_Open,1.1,3.79,5,55.56,-0.86
UNITY,XGBoost,Target_Open,1.15,4.11,5,50.81,-4.6
UNITY,Random Forest,Target_Open,1.19,4.3,5,51.63,-8.24
UNITY,GRU,Target_Open,1.2,4.12,5,54.63,-9.55
BAHL,GRU,Target_Close,6.28,5.75,10,59.26,-0.12
BAHL,LSTM,Target_Close,6.32,5.78,10,48.61,-0.62
BAHL,Linear Regression,Target_Close,6.09,5.67,10,47.15,-2.81
BAHL,Random Forest,Target_Close,6.13,5.73,10,54.47,-3.43
BAHL,XGBoost,Target_Close,6.15,5.75,10,45.12,-3.72
BAHL,XGBoost,Target_Open,5.53,5.16,10,47.56,-1.59
BAHL,Linear Regression,Target_Open,5.59,5.2,10,48.78,-2.72
BAHL,LSTM,Target_Open,5.99,5.48,10,53.7,-3.68
BAHL,Random Forest,Target_Open,5.68,5.31,10,52.44,-4.24
BAHL,GRU,Target_Open,6.2,5.66,10,52.78,-7.43
COLG,Linear Regression,Target_Close,38.06,2.86,10,73.98,8.87
COLG,XGBoost,Target_Close,38.07,2.85,10,73.58,8.83
COLG,LSTM,Target_Close,34.83,2.65,10,80.56,5.31
COLG,Random Forest,Target_Close,39.81,2.97,10,71.54,4.68
COLG,GRU,Target_Close,47.65,3.67,10,38.43,-29.53
COLG,Linear Regression,Target_Open,35.16,2.64,10,72.36,7.53
COLG,Random Forest,Target_Open,38.64,2.89,10,68.7,-1.62
COLG,XGBoost,Target_Open,39.34,2.93,10,66.26,-3.45
COLG,GRU,Target_Open,36.54,2.81,10,57.87,-5.81
COLG,LSTM,Target_Open,39.13,2.99,10,39.35,-13.31
DGKC,LSTM,Target_Close,5.14,6.05,10,50.93,-2.2
DGKC,Linear Regression,Target_Close,5.12,6.16,10,55.28,-2.66
DGKC,GRU,Target_Close,5.32,6.29,10,49.07,-5.82
DGKC,Random Forest,Target_Close,5.36,6.44,10,52.44,-7.42
DGKC,XGBoost,Target_Close,5.37,6.49,10,47.56,-7.69
DGKC,Linear Regression,Target_Open,4.97,5.91,10,54.47,-2.27
DGKC,LSTM,Target_Open,5.08,5.97,10,52.78,-2.76
DGKC,XGBoost,Target_Open,5.06,6.06,10,49.59,-4.15
DGKC,Random Forest,Target_Open,5.34,6.35,10,54.07,-9.91
DGKC,GRU,Target_Open,5.5,6.45,10,51.39,-11.11
EFERT,GRU,Target_Close,7.01,3.95,10,66.67,3.21
EFERT,LSTM,Target_Close,7.12,4.06,10,57.41,1.62
EFERT,Linear Regression,Target_Close,6.9,4.06,10,58.54,1.43
EFERT,Random Forest,Target_Close,7.2,4.31,10,56.91,-2.85
EFERT,XGBoost,Target_Close,8.18,4.86,10,38.21,-16.97
EFERT,LSTM,Target_Open,6.91,3.93,10,63.43,1.42
EFERT,Linear Regression,Target_Open,6.68,3.93,10,60.98,1.39
EFERT,Random Forest,Target_Open,6.92,4.12,10,58.13,-2.07
EFERT,GRU,Target_Open,7.46,4.23,10,50.46,-6.44
EFERT,XGBoost,Target_Open,7.94,4.7,10,43.5,-17.16
ENGROH,Linear Regression,Target_Close,9.34,5.5,10,53.66,4.23
ENGROH,LSTM,Target_Close,10.47,6.07,10,53.7,3.79
ENGROH,GRU,Target_Close,10.73,6.2,10,57.87,1.33
ENGROH,XGBoost,Target_Close,10.42,6.11,10,56.5,-6.84
ENGROH,Random Forest,Target_Close,10.76,6.38,10,49.59,-10.32
ENGROH,LSTM,Target_Open,9.83,5.63,10,56.94,5.53
ENGROH,GRU,Target_Open,9.85,5.7,10,61.11,5.36
ENGROH,Linear Regression,Target_Open,9.01,5.28,10,49.59,3.73
ENGROH,Random Forest,Target_Open,9.95,5.83,10,48.78,-6.33
ENGROH,XGBoost,Target_Open,10.26,5.96,10,49.19,-9.69
FFC,Linear Regression,Target_Close,13.31,6.11,10,63.82,7.31
FFC,LSTM,Target_Close,14.86,6.76,10,55.56,6.91
FFC,GRU,Target_Close,15.18,6.8,10,62.96,4.94
FFC,Random Forest,Target_Close,14.85,6.72,10,43.9,-3.43
FFC,XGBoost,Target_Close,15.31,7.04,10,39.43,-6.65
FFC,LSTM,Target_Open,14.14,6.32,10,72.69,8.14
FFC,Linear Regression,Target_Open,12.84,5.87,10,62.2,7.32
FFC,GRU,Target_Open,14.98,6.65,10,56.94,2.67
FFC,Random Forest,Target_Open,14.0,6.32,10,48.37,-1.07
FFC,XGBoost,Target_Open,14.55,6.61,10,42.28,-5.05
HBL,Random Forest,Target_Close,8.61,6.35,10,56.1,0.66
HBL,XGBoost,Target_Close,8.65,6.35,10,54.07,0.19
HBL,LSTM,Target_Close,9.55,6.95,10,53.7,-0.64
HBL,Linear Regression,Target_Close,8.8,6.44,10,54.88,-1.57
HBL,GRU,Target_Close,9.84,7.21,10,53.7,-3.63
HBL,XGBoost,Target_Open,8.13,5.98,10,52.85,2.46
HBL,Random Forest,Target_Open,8.38,6.17,10,51.63,-0.6
HBL,Linear Regression,Target_Open,8.5,6.21,10,55.28,-2.0
HBL,LSTM,Target_Open,9.33,6.81,10,54.17,-2.23
HBL,GRU,Target_Open,9.58,7.03,10,49.54,-4.92
HUBC,Linear Regression,Target_Close,7.32,5.68,10,54.88,-3.13
HUBC,LSTM,Target_Close,8.27,6.36,10,27.31,-7.46
HUBC,GRU,Target_Close,8.55,6.66,10,57.41,-11.04
HUBC,XGBoost,Target_Close,8.63,6.71,10,34.15,-21.59
HUBC,Random Forest,Target_Close,9.51,7.48,10,45.53,-34.06
HUBC,Linear Regression,Target_Open,6.86,5.32,10,59.76,-1.16
HUBC,LSTM,Target_Open,7.62,5.88,10,59.72,-4.17
HUBC,XGBoost,Target_Open,7.48,5.76,10,41.06,-10.35
HUBC,GRU,Target_Open,8.84,6.82,10,50.0,-20.85
HUBC,Random Forest,Target_Open,8.72,6.83,10,45.12,-28.66
ILP,Linear Regression,Target_Close,3.66,5.08,10,48.37,-5.57
ILP,LSTM,Target_Close,3.9,5.39,10,37.5,-6.33
ILP,GRU,Target_Close,4.02,5.58,10,45.37,-9.54
ILP,Random Forest,Target_Close,3.93,5.47,10,42.68,-13.45
ILP,XGBoost,Target_Close,3.93,5.48,10,45.93,-13.47
ILP,Linear Regression,Target_Open,3.44,4.75,10,45.93,-6.62
ILP,XGBoost,Target_Open,3.66,5.06,10,43.09,-13.47
ILP,Random Forest,Target_Open,3.75,5.19,10,45.12,-16.25
ILP,LSTM,Target_Open,3.98,5.5,10,44.91,-16.36
ILP,GRU,Target_Open,4.26,5.87,10,40.74,-24.57
INDU,LSTM,Target_Close,47.14,2.59,10,43.06,-6.17
INDU,Linear Regression,Target_Close,51.29,2.95,10,42.28,-9.83
INDU,GRU,Target_Close,50.91,2.86,10,59.72,-14.67
INDU,Random Forest,Target_Close,57.27,3.29,10,44.72,-22.62
INDU,XGBoost,Target_Close,57.4,3.34,10,53.66,-22.91
INDU,LSTM,Target_Open,45.56,2.49,10,75.0,8.21
INDU,Linear Regression,Target_Open,54.53,3.15,10,41.87,-6.3
INDU,Random Forest,Target_Open,61.95,3.58,10,43.09,-20.77
INDU,XGBoost,Target_Open,62.58,3.63,10,57.72,-22.0
INDU,GRU,Target_Open,60.63,3.4,10,54.17,-22.15
LUCK,Random Forest,Target_Close,38.7,4.22,10,61.79,4.67
LUCK,Linear Regression,Target_Close,40.26,4.33,10,54.88,0.83
LUCK,GRU,Target_Close,42.69,4.47,10,59.72,-0.36
LUCK,XGBoost,Target_Close,40.97,4.46,10,49.19,-0.91
LUCK,LSTM,Target_Close,45.03,4.79,10,51.85,-5.86
LUCK,Random Forest,Target_Open,38.63,4.17,10,54.47,2.38
LUCK,Linear Regression,Target_Open,39.39,4.19,10,52.85,0.47
LUCK,XGBoost,Target_Open,39.65,4.25,10,49.59,-0.19
LUCK,LSTM,Target_Open,43.08,4.54,10,57.87,-2.65
LUCK,GRU,Target_Open,43.85,4.59,10,54.63,-4.46
MARI,LSTM,Target_Close,264.05,41.06,10,41.2,-3.17
MARI,Random Forest,Target_Close,255.27,36.54,10,43.9,-4.71
MARI,XGBoost,Target_Close,263.66,37.01,10,48.78,-8.15
MARI,GRU,Target_Close,286.77,44.87,10,47.22,-12.05
MARI,Linear Regression,Target_Close,312.19,50.86,10,40.65,-28.06
MARI,LSTM,Target_Open,255.87,39.64,10,56.94,-0.4
MARI,XGBoost,Target_Open,257.86,35.66,10,49.59,-6.11
MARI,Random Forest,Target_Open,259.57,36.59,10,50.41,-6.81
MARI,GRU,Target_Open,300.84,42.4,10,40.28,-18.04
MARI,Linear Regression,Target_Open,311.32,50.04,10,43.09,-28.11
MCB,GRU,Target_Close,11.27,4.85,10,54.63,-1.54
MCB,LSTM,Target_Close,11.63,4.98,10,47.69,-4.85
MCB,Linear Regression,Target_Close,10.79,4.69,10,44.31,-4.86
MCB,XGBoost,Target_Close,11.07,4.79,10,46.75,-7.61
MCB,Random Forest,Target_Close,11.24,4.92,10,45.93,-9.26
MCB,LSTM,Target_Open,10.94,4.71,10,54.63,-2.26
MCB,XGBoost,Target_Open,10.33,4.46,10,51.63,-4.33
MCB,Linear Regression,Target_Open,10.35,4.49,10,43.9,-4.46
MCB,Random Forest,Target_Open,10.66,4.65,10,46.75,-7.61
MCB,GRU,Target_Open,11.89,5.12,10,47.69,-11.13
MEBL,Linear Regression,Target_Close,10.6,4.81,10,42.28,-4.16
MEBL,GRU,Target_Close,11.4,5.05,10,55.09,-4.95
MEBL,LSTM,Target_Close,11.79,5.24,10,43.98,-8.58
MEBL,Random Forest,Target_Close,11.77,5.35,10,41.06,-15.64
MEBL,XGBoost,Target_Close,11.94,5.42,10,40.24,-17.27
MEBL,LSTM,Target_Open,10.77,4.77,10,55.56,-2.94
MEBL,Linear Regression,Target_Open,10.21,4.63,10,47.97,-3.71
MEBL,GRU,Target_Open,11.58,5.13,10,51.85,-10.7
MEBL,XGBoost,Target_Open,11.23,5.09,10,45.53,-14.02
MEBL,Random Forest,Target_Open,11.34,5.14,10,45.93,-15.14
MLCF,GRU,Target_Close,2.12,5.37,10,54.63,-1.22
MLCF,Linear Regression,Target_Close,2.02,5.14,10,53.25,-1.66
MLCF,LSTM,Target_Close,2.16,5.45,10,52.78,-3.21
MLCF,XGBoost,Target_Close,2.25,5.67,10,48.37,-13.08
MLCF,Random Forest,Target_Close,2.79,6.92,10,41.46,-39.91
MLCF,Linear Regression,Target_Open,1.94,4.9,10,57.32,-0.66
MLCF,LSTM,Target_Open,2.1,5.27,10,56.48,-2.55
MLCF,XGBoost,Target_Open,2.12,5.32,10,47.56,-10.01
MLCF,GRU,Target_Open,2.27,5.72,10,54.17,-10.97
MLCF,Random Forest,Target_Open,2.64,6.52,10,43.09,-36.64
NESTLE,LSTM,Target_Close,160.87,2.27,10,48.35,-10.59
NESTLE,Linear Regression,Target_Close,186.15,2.61,10,48.11,-13.21
NESTLE,Random Forest,Target_Close,236.36,3.32,10,48.11,-43.74
NESTLE,XGBoost,Target_Close,246.27,3.39,10,61.79,-49.77
NESTLE,GRU,Target_Close,354.78,5.06,10,41.76,-143.9
NESTLE,Linear Regression,Target_Open,196.73,2.74,10,51.42,-10.3
NESTLE,Random Forest,Target_Open,267.09,3.71,10,57.55,-49.75
NESTLE,XGBoost,Target_Open,289.28,3.99,10,57.55,-62.19
NESTLE,GRU,Target_Open,262.02,3.72,10,48.9,-69.44
NESTLE,LSTM,Target_Open,280.15,3.99,10,39.01,-81.16
NETSOL,Linear Regression,Target_Close,8.49,6.53,10,50.0,-2.19
NETSOL,LSTM,Target_Close,8.49,6.31,10,48.15,-4.21
NETSOL,GRU,Target_Close,8.53,6.33,10,52.78,-4.66
NETSOL,XGBoost,Target_Close,8.79,6.77,10,54.47,-5.84
NETSOL,Random Forest,Target_Close,9.12,7.04,10,60.57,-9.86
NETSOL,Linear Regression,Target_Open,8.35,6.37,10,52.03,-1.65
NETSOL,LSTM,Target_Open,8.35,6.2,10,50.0,-1.92
NETSOL,XGBoost,Target_Open,8.6,6.57,10,54.88,-4.66
NETSOL,GRU,Target_Open,8.7,6.45,10,56.02,-6.16
NETSOL,Random Forest,Target_Open,9.08,6.95,10,57.32,-10.49
OGDC,Linear Regression,Target_Close,8.47,5.62,10,57.72,3.24
OGDC,LSTM,Target_Close,7.77,4.89,10,55.56,2.1
OGDC,GRU,Target_Close,8.29,5.2,10,51.85,-4.41
OGDC,XGBoost,Target_Close,9.84,6.37,10,44.72,-12.41
OGDC,Random Forest,Target_Close,9.91,6.51,10,42.68,-13.22
OGDC,LSTM,Target_Open,6.95,4.35,10,65.28,9.14
OGDC,Linear Regression,Target_Open,8.13,5.39,10,59.76,3.38
OGDC,GRU,Target_Open,8.27,5.2,10,54.63,-8.04
OGDC,Random Forest,Target_Open,9.41,6.19,10,40.65,-11.91
OGDC,XGBoost,Target_Open,9.52,6.14,10,45.93,-13.14
PAKT,Linear Regression,Target_Close,70.66,6.66,10,57.01,1.77
PAKT,LSTM,Target_Close,74.46,6.97,10,49.21,0.21
PAKT,XGBoost,Target_Close,74.26,6.99,10,56.11,-3.24
PAKT,GRU,Target_Close,78.39,7.39,10,53.4,-5.06
PAKT,Random Forest,Target_Close,77.8,7.37,10,52.04,-8.15
PAKT,Linear Regression,Target_Open,65.93,6.22,10,59.73,2.7
PAKT,LSTM,Target_Open,67.69,6.37,10,51.31,1.31
PAKT,XGBoost,Target_Open,70.78,6.69,10,56.11,-4.46
PAKT,Random Forest,Target_Open,71.27,6.75,10,54.75,-5.18
PAKT,GRU,Target_Open,73.67,6.85,10,50.79,-7.4
PPL,Linear Regression,Target_Close,7.67,5.73,10,47.56,2.11
PPL,Random Forest,Target_Close,7.86,5.83,10,56.5,-0.3
PPL,LSTM,Target_Close,7.71,5.55,10,53.7,-0.84
PPL,GRU,Target_Close,7.76,5.58,10,53.24,-1.43
PPL,XGBoost,Target_Close,8.13,6.02,10,46.34,-3.69
PPL,GRU,Target_Open,6.92,4.99,10,59.72,5.82
PPL,LSTM,Target_Open,7.11,5.09,10,63.43,3.19
PPL,Linear Regression,Target_Open,7.35,5.5,10,49.19,2.78
PPL,Random Forest,Target_Open,7.5,5.56,10,54.47,0.84
PPL,XGBoost,Target_Open,7.96,5.84,10,52.44,-5.17
PSO,Linear Regression,Target_Close,15.34,6.26,10,61.79,7.96
PSO,GRU,Target_Close,16.4,6.53,10,50.93,5.52
PSO,LSTM,Target_Close,17.01,6.62,10,61.11,2.04
PSO,Random Forest,Target_Close,18.0,7.58,10,46.34,-8.01
PSO,XGBoost,Target_Close,18.03,7.48,10,47.15,-8.2
PSO,Linear Regression,Target_Open,14.57,5.95,10,63.01,8.87
PSO,GRU,Target_Open,15.37,6.21,10,56.02,7.69
PSO,LSTM,Target_Open,15.45,5.92,10,68.98,7.21
PSO,Random Forest,Target_Open,17.08,7.17,10,42.68,-6.79
PSO,XGBoost,Target_Open,17.99,7.45,10,41.46,-12.49
SYS,Random Forest,Target_Close,20.83,4.47,10,61.38,2.38
SYS,Linear Regression,Target_Close,20.93,4.46,10,57.72,1.9
SYS,LSTM,Target_Close,21.71,4.54,10,55.56,-0.58
SYS,XGBoost,Target_Close,21.52,4.67,10,54.88,-0.87
SYS,GRU,Target_Close,22.04,4.6,10,57.87,-2.14
SYS,LSTM,Target_Open,20.21,4.26,10,56.02,3.1
SYS,Random Forest,Target_Open,20.02,4.29,10,60.16,2.17
SYS,Linear Regression,Target_Open,20.03,4.25,10,56.5,2.13
SYS,XGBoost,Target_Open,20.35,4.38,10,53.66,0.57
SYS,GRU,Target_Open,21.79,4.55,10,62.04,-4.46
TRG,LSTM,Target_Close,3.6,6.15,10,65.28,5.65
TRG,Linear Regression,Target_Close,3.88,6.43,10,63.01,4.17
TRG,GRU,Target_Close,3.71,6.3,10,62.5,2.76
TRG,XGBoost,Target_Close,4.38,7.25,10,43.9,-8.23
TRG,Random Forest,Target_Close,4.56,7.39,10,41.87,-12.56
TRG,Linear Regression,Target_Open,3.8,6.26,10,60.57,2.35
TRG,LSTM,Target_Open,3.65,6.2,10,47.22,1.66
TRG,GRU,Target_Open,3.89,6.56,10,57.87,-4.93
TRG,XGBoost,Target_Open,4.16,6.82,10,48.37,-6.97
TRG,Random Forest,Target_Open,4.37,7.08,10,41.87,-12.3
UBL,XGBoost,Target_Close,10.75,4.16,10,63.41,8.6
UBL,LSTM,Target_Close,12.15,4.72,10,61.11,6.68
UBL,GRU,Target_Close,12.15,4.64,10,62.5,6.63
UBL,Random Forest,Target_Close,11.21,4.33,10,64.23,4.63
UBL,Linear Regression,Target_Close,11.63,4.48,10,56.1,1.07
UBL,Random Forest,Target_Open,10.32,4.0,10,63.82,8.42
UBL,XGBoost,Target_Open,10.35,4.04,10,63.01,8.17
UBL,Linear Regression,Target_Open,11.11,4.26,10,55.69,1.45
UBL,LSTM,Target_Open,12.91,4.87,10,67.59,-3.83
UBL,GRU,Target_Open,13.4,5.06,10,60.65,-7.79
UNITY,Linear Regression,Target_Close,1.8,6.34,10,56.1,-3.11
UNITY,LSTM,Target_Close,1.97,6.71,10,32.41,-13.77
UNITY,GRU,Target_Close,2.04,6.92,10,48.61,-17.79
UNITY,XGBoost,Target_Close,2.35,8.41,10,39.02,-34.59
UNITY,Random Forest,Target_Close,2.88,10.42,10,33.33,-65.15
UNITY,Linear Regression,Target_Open,1.73,6.09,10,59.76,-2.85
UNITY,GRU,Target_Open,1.94,6.51,10,56.02,-14.98
UNITY,LSTM,Target_Open,1.97,6.65,10,60.19,-16.66
UNITY,XGBoost,Target_Open,2.22,7.94,10,41.87,-31.96
UNITY,Random Forest,Target_Open,2.56,9.17,10,33.33,-51.8
BAHL,GRU,Target_Close,8.95,8.26,20,54.17,-1.44
BAHL,Linear Regression,Target_Close,8.51,7.92,20,50.41,-4.15
BAHL,LSTM,Target_Close,10.14,9.44,20,49.07,-14.93
BAHL,XGBoost,Target_Close,9.56,9.09,20,39.84,-17.03
BAHL,Random Forest,Target_Close,10.2,9.79,20,41.06,-24.81
BAHL,GRU,Target_Open,8.91,8.18,20,53.24,-2.97
BAHL,Linear Regression,Target_Open,8.38,7.76,20,51.22,-4.52
BAHL,LSTM,Target_Open,9.52,8.79,20,39.81,-10.04
BAHL,XGBoost,Target_Open,8.95,8.46,20,43.9,-11.6
BAHL,Random Forest,Target_Open,10.2,9.82,20,46.34,-27.14
COLG,Linear Regression,Target_Close,62.88,4.67,20,80.89,14.42
COLG,LSTM,Target_Close,58.79,4.41,20,66.67,5.23
COLG,XGBoost,Target_Close,72.33,5.39,20,63.41,1.56
COLG,Random Forest,Target_Close,75.26,5.63,20,65.04,-2.44
COLG,GRU,Target_Close,71.68,5.45,20,43.98,-15.56
COLG,Linear Regression,Target_Open,59.74,4.44,20,80.89,14.76
COLG,LSTM,Target_Open,58.94,4.41,20,70.83,2.32
COLG,XGBoost,Target_Open,71.67,5.34,20,58.94,-2.26
COLG,Random Forest,Target_Open,74.16,5.54,20,64.23,-5.8
COLG,GRU,Target_Open,70.78,5.39,20,41.67,-17.3
DGKC,Linear Regression,Target_Close,6.94,8.23,20,56.91,2.65
DGKC,GRU,Target_Close,7.17,8.28,20,54.63,1.51
DGKC,XGBoost,Target_Close,7.74,9.24,20,54.07,-8.47
DGKC,Random Forest,Target_Close,7.86,9.38,20,54.07,-10.2
DGKC,LSTM,Target_Close,8.22,9.73,20,41.2,-12.91
DGKC,Linear Regression,Target_Open,6.85,8.11,20,55.28,3.14
DGKC,GRU,Target_Open,7.0,8.08,20,53.7,3.05
DGKC,XGBoost,Target_Open,7.75,9.24,20,54.07,-9.52
DGKC,LSTM,Target_Open,8.03,9.35,20,49.07,-11.23
DGKC,Random Forest,Target_Open,8.06,9.62,20,54.88,-13.9
EFERT,GRU,Target_Close,9.43,5.28,20,65.74,8.23
EFERT,LSTM,Target_Close,10.06,5.67,20,57.87,2.14
EFERT,Linear Regression,Target_Close,10.24,5.99,20,47.15,2.13
EFERT,Random Forest,Target_Close,11.02,6.53,20,56.91,-5.34
EFERT,XGBoost,Target_Close,13.5,7.99,20,34.96,-29.03
EFERT,GRU,Target_Open,9.2,5.15,20,66.2,9.48
EFERT,Linear Regression,Target_Open,10.09,5.9,20,48.78,2.32
EFERT,Random Forest,Target_Open,10.69,6.33,20,52.44,-3.54
EFERT,LSTM,Target_Open,10.6,6.08,20,62.96,-4.35
EFERT,XGBoost,Target_Open,13.38,7.9,20,36.59,-29.55
ENGROH,GRU,Target_Close,16.46,9.26,20,55.56,1.63
ENGROH,Linear Regression,Target_Close,15.18,8.76,20,55.28,1.1
ENGROH,XGBoost,Target_Close,15.26,8.8,20,54.47,0.56
ENGROH,LSTM,Target_Close,17.13,9.75,20,33.8,-2.41
ENGROH,Random Forest,Target_Close,18.66,11.12,20,45.12,-21.57
ENGROH,GRU,Target_Open,16.06,9.01,20,59.72,2.45
ENGROH,LSTM,Target_Open,16.14,9.13,20,52.31,1.98
ENGROH,Linear Regression,Target_Open,14.81,8.53,20,52.85,1.73
ENGROH,XGBoost,Target_Open,15.15,8.74,20,52.85,-0.52
ENGROH,Random Forest,Target_Open,18.27,10.83,20,43.9,-21.24
FFC,Linear Regression,Target_Close,21.64,9.72,20,61.38,12.04
FFC,LSTM,Target_Close,25.78,10.98,20,68.06,5.4
FFC,Random Forest,Target_Close,24.19,11.06,20,48.37,1.69
FFC,GRU,Target_Close,26.85,11.21,20,50.0,1.46
FFC,XGBoost,Target_Close,25.8,11.55,20,40.65,-4.85
FFC,Linear Regression,Target_Open,21.06,9.41,20,64.23,12.79
FFC,LSTM,Target_Open,23.69,10.17,20,66.2,11.4
FFC,GRU,Target_Open,25.81,10.73,20,57.41,3.47
FFC,Random Forest,Target_Open,24.8,11.18,20,43.9,-2.71
FFC,XGBoost,Target_Open,25.79,11.44,20,33.74,-6.8
HBL,GRU,Target_Close,11.43,8.32,20,61.57,4.49
HBL,XGBoost,Target_Close,10.64,7.76,20,63.01,3.66
HBL,LSTM,Target_Close,12.07,8.72,20,59.72,-0.82
HBL,Linear Regression,Target_Close,11.33,8.32,20,50.81,-2.56
HBL,Random Forest,Target_Close,11.7,8.61,20,51.63,-5.9
HBL,GRU,Target_Open,11.48,8.34,20,62.5,4.08
HBL,LSTM,Target_Open,11.51,8.32,20,59.72,3.83
HBL,XGBoost,Target_Open,11.15,8.16,20,60.16,-0.91
HBL,Linear Regression,Target_Open,11.37,8.32,20,50.41,-2.85
HBL,Random Forest,Target_Open,12.0,8.84,20,52.03,-8.52
HUBC,Linear Regression,Target_Close,12.4,9.79,20,56.1,-1.26
HUBC,LSTM,Target_Close,14.32,11.28,20,40.28,-7.23
HUBC,GRU,Target_Close,14.47,11.4,20,46.76,-8.39
HUBC,XGBoost,Target_Close,14.69,11.46,20,27.24,-19.94
HUBC,Random Forest,Target_Close,18.53,14.64,20,23.58,-51.29
HUBC,Linear Regression,Target_Open,12.07,9.49,20,58.54,0.22
HUBC,LSTM,Target_Open,13.9,10.79,20,35.19,-5.55
HUBC,GRU,Target_Open,14.05,11.0,20,49.54,-6.68
HUBC,XGBoost,Target_Open,14.77,11.49,20,23.58,-22.07
HUBC,Random Forest,Target_Open,18.46,14.52,20,20.33,-52.59
ILP,GRU,Target_Close,5.61,7.94,20,52.31,-5.65
ILP,Linear Regression,Target_Close,5.49,7.74,20,40.24,-11.54
ILP,XGBoost,Target_Close,6.19,8.71,20,34.55,-25.62
ILP,LSTM,Target_Close,6.73,9.46,20,41.2,-26.78
ILP,Random Forest,Target_Close,6.79,9.52,20,38.62,-37.8
ILP,GRU,Target_Open,5.56,7.84,20,55.09,-6.71
ILP,Linear Regression,Target_Open,5.37,7.51,20,41.46,-10.85
ILP,LSTM,Target_Open,6.21,8.73,20,47.22,-19.13
ILP,XGBoost,Target_Open,6.02,8.44,20,37.8,-24.42
ILP,Random Forest,Target_Open,6.66,9.29,20,38.62,-37.51
INDU,LSTM,Target_Close,67.68,3.62,20,33.8,-3.28
INDU,Linear Regression,Target_Close,74.77,4.27,20,52.44,-7.7
INDU,GRU,Target_Close,71.65,3.95,20,60.65,-9.34
INDU,XGBoost,Target_Close,88.46,5.18,20,57.72,-27.42
INDU,Random Forest,Target_Close,96.66,5.6,20,38.62,-39.23
INDU,LSTM,Target_Open,71.36,3.88,20,45.37,0.37
INDU,Linear Regression,Target_Open,79.62,4.58,20,48.37,-5.69
INDU,GRU,Target_Open,78.25,4.3,20,65.28,-9.25
INDU,XGBoost,Target_Open,88.1,5.16,20,57.32,-16.95
INDU,Random Forest,Target_Open,97.05,5.62,20,40.65,-28.83
LUCK,Linear Regression,Target_Close,56.56,6.07,20,51.63,-0.99
LUCK,XGBoost,Target_Close,58.82,6.54,20,56.1,-5.02
